id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before,actual_return_after,actual_volatility_before,actual_volatility_after,actual_return_change,actual_volatility_change,actual_price_change_10m,actual_price_change_1h,actual_price_change_1d,llm_sentiment_score,gpt4_return,gpt4_volatility,llm_cryptorelated,llm_emotiontype,llm_emotionlevel,llm_geopolitical,llm_economyimpact,llm_btcprice,llm_expectation
3648,2025-11-09 12:47:58.097+00,"LESS CRIME, MORE TRUMP!",1178,4331,20831,[],115519814244677655,0.00146654369348006424,0.03638172099436813041,0.014456394432809919168486,0.021500977807384720048068,0.00804749423572541615,-0.000446706103966711805912,-0.00062937308780307859,0.00681303467212129871,3.70516353271119374400,5.0,0.1,0.3,0,1,6,5,2,0,7
3649,2025-11-09 12:29:10.422+00,"WITHOUT TARIFFS, WE HAVE NONE OF THE FOLLOWING (JUST POSTED) TRUTH!!! President DJT",670,4130,19272,[],115519740341195886,0.00193409013070032543,0.03581090034171657006,0.014413395888863001675267,0.021471379676766918654981,0.00243261205005587281,-0.000075111837378564493,-0.00032712522780362858,0.00310245448624410529,3.64598337581492638300,5.0,0.2,0.6,0,3,6,7,6,2,7
3650,2025-11-09 12:25:38.658+00,"People that are against Tariffs are FOOLS! We are now the Richest, Most Respected Country In the World, With Almost No Inflation, and A Record Stock Market Price. 401k’s are Highest EVER. We are taking in Trillions of Dollars and will soon begin paying down our ENORMOUS DEBT, $37 Trillion. Record Investment in the USA, plants and factories going up all over the place. A dividend of at least $2000 a person (not including high income people!) will be paid to everyone",2890,7599,27818,[],115519726463094783,0.00281868942882888417,0.03594147946725457204,0.014389334549420923729919,0.021480349562430806382419,0.00112322203405288822,0.000336729694124111875,-0.00143821555649289386,0.00183850226074458804,3.65951826135719392900,5.0,0.3,0.6,0,3,7,8,7,2,6
3651,2025-11-09 12:11:11.327+00,OBAMACARE “SUCKS.” THE WORST HEALTHCARE FOR THE HIGHEST PRICE.,1430,5526,23727,[],115519669621468424,0.00172646358579756133,0.03666398867644427932,0.014406087656389065913367,0.021526968054822911120471,0.00020779505525027709,0.000316500624455659598,0.00135710486122573054,0.00131660010940196495,3.73444028058639531500,5.0,0.1,0.3,0,3,7,6,4,0,8
3652,2025-11-09 12:07:49.159+00,"PAY THE PEOPLE,  NOT THE INSURANCE COMPANIES!",733,5336,23395,[],115519656372603789,0.00201713881461307975,0.03574468350548116762,0.014483598232077850572070,0.021515745950244284122065,-0.00138881728247724440,0.000025425931587542957,0.00119154505077694609,0.00050832730954706021,3.63912049392894339800,5.0,0.1,0.3,0,3,7,2,4,1,5
3653,2025-11-09 12:05:44.78+00,"Republicans Should Terminate the Filibuster (THE DEMS WILL DO IT THE FIRST CHANCE THEY GET!), End the Shutdown, Pass lots of Great “Things,” and Win the Midterms. SO EASY TO DO - Be the Smart Party, Not the Stupid Party!",1091,5600,21827,[],115519648221128582,0.00184598184071041115,0.03591510351323102381,0.014496499458033764043479,0.021517630672119759354888,-0.00072250246887002288,0.000116532233905599827,0.00119999028966173958,0.00044832005274906332,3.65678417872660660100,5.0,0.2,0.4,0,3,7,6,4,1,7
3654,2025-11-08 22:56:31.386+00,TERMINATE THE FILIBUSTER!,3901,9543,36908,[],115516544869113613,-0.01232028349822369655,0.02313207291910783258,0.016507446565927273132147,0.018084000001504113686539,-0.00227363519650228581,-0.00060994939730508878853,-0.000061913119292323281013,-0.00101512125401214591,2.34016942710638392600,5.0,0.1,0.6,0,3,7,6,3,0,5
3655,2025-11-08 22:55:47.699+00,Make America Great Again!!!,2127,6835,32900,[],115516542005966562,-0.01264838321647637094,0.02276319989929381511,0.016517903399219799668564,0.018080493628935269581903,-0.00190976922274493790,-0.000626007148022533386039,-0.00014286891723133905,-0.00096277830142431424,2.30242586148101650000,5.0,0.1,0.3,0,1,6,7,3,1,8
3656,2025-11-08 22:55:13.499+00,"Watch Mark Levin and Lara Trump tonight on FoxNews, 8 to 10 P.M. Two very SPECIAL shows are planned. Enjoy!!!",1187,3252,17513,[],115516539764708833,-0.01264838321647637094,0.02276319989929381511,0.016517903399219799668564,0.018080493628935269581903,-0.00190976922274493790,-0.000626007148022533386039,-0.00014286891723133905,-0.00096277830142431424,2.30242586148101650000,5.0,0.0,0.1,0,1,3,2,1,0,7
3657,2025-11-08 22:33:15.632+00,"NO MORE MONEY, HUNDREDS OF BILLIONS OF DOLLARS, TO THE DEMOCRAT SUPPORTED INSURANCE COMPANIES FOR REALLY BAD OBAMACARE. THE MONEY MUST NOW GO DIRECTLY TO THE PEOPLE, TAKING THE “FAT CAT” INSURANCE COMPANIES OUT OF THE CORRUPT SYSTEM OF HEALTHCARE. THE PEOPLE CAN BUY THEIR OWN, MUCH BETTER POLICY, FOR MUCH LESS MONEY, SAVING, FOR THEMSELVES, AN ABSOLUTE FORTUNE!!! PRESIDENT DJT",2728,10058,36647,[],115516453396913877,-0.01360535225592150944,0.01958902535849458878,0.016542504663978535246281,0.017819011057408719100102,-0.00022871340507036725,0.000380118154503978482200,-0.00019947121071401800,0.00110007248789661273,1.97821492910562523500,5.0,0.2,0.6,0,3,7,4,6,0,8
3658,2025-11-08 20:32:26.115+00,"Watch the All New “ABOVE, BELOW &amp; BEYOND: A PRESIDENTIAL SPECIAL” airing tomorrow on FOX Nation, celebrating 250 years of the United States Navy and Marine Corps!",913,5213,20790,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/515/948/887/409/008/original/ec92f58c49ddcc2d.mp4""]",115515978292380146,-0.01269391482779286800,0.02463093376843364399,0.017421694512673109802907,0.017203403530404191635120,-0.00233000773641393286,-0.000164613551316522867427,0.00034321389052436794,0.00037161914972872488,2.49367811571656135300,5.0,0.0,0.1,0,1,3,3,0,0,8
3659,2025-11-08 18:36:00.83+00,"The Democrats are cracking like dogs on the Shutdown because they are deathly afraid that I am making progress with the Republicans on TERMINATING THE FILIBUSTER! Whether we make a Deal or not, THE REPUBLICANS MUST “BLOW UP” THE FILIBUSTER, AND APPROVE HUNDREDS OF LONG SOUGHT, BUT NEVER GOTTEN, POLICY WINS LIKE, AS JUST A SMALL EXAMPLE, VOTER ID (IDENTIFICATION). Only a LOSER would not agree to doing this!",3847,9978,35981,[],115515520504887050,-0.00615890036212501792,0.01715626343633893453,0.018342654929072071890771,0.015988670366027994173734,-0.00113110754965564751,-0.0001862633955673427696,0.00121913622947116863,-0.00032605148414750047,1.73042773676704892100,5.0,-0.3,0.7,0,3,7,6,4,1,5
3662,2025-11-08 14:04:40.807+00,"I am recommending to Senate Republicans that the Hundreds of Billions of Dollars currently being sent to money sucking Insurance Companies in order to save the bad Healthcare provided by ObamaCare, BE SENT DIRECTLY TO THE PEOPLE SO THAT THEY CAN PURCHASE THEIR OWN, MUCH BETTER, HEALTHCARE, and have money left over. In other words, take from the BIG, BAD Insurance Companies, give it to the people, and terminate, per Dollar spent, the worst Healthcare anywhere in the World, ObamaCare. Unrelated, we must still terminate the Filibuster!",4944,12145,40815,[],115514453574326959,0.01549646571442529026,0.00978903817804344489,0.025179979977016556176787,0.014120923446442831352341,0.00248637014336635265,-0.000613103155202031260,-0.00162632135540205405,0.00086409680713479114,0.98371075351579634000,5.0,0.1,0.3,0,3,7,6,6,0,5
3663,2025-11-08 13:40:39.211+00,"The Democrats are winning in that they are destroying our great, miracle economy, which is exactly what they set out to do. TERMINATE THE FILIBUSTER!",4994,11782,45041,[],115514359098158106,0.01782950025962342595,0.00586519794585037661,0.025311657655932841687945,0.014164272189794558031151,-0.00050247910170755741,0.00014973965511771318,-0.00125739296410551637,-0.00033751899340373258,0.58824318963580573900,1.0,-0.3,0.6,0,3,7,6,5,2,6
3665,2025-11-08 04:55:52.887+00,Big News. A Rigged Election! https://justthenews.com/government/security/j6-shocker-fbi-informants-warned-armed-violence-antifa-presence-riot-lawmaker,2693,7999,24195,[],115512295613216843,0.00558031582337380986,-0.00758495758600478589,0.027508712110310354963014,0.015357433591247966655262,-0.00014188575220917667,0.000041263607111821102,0.00208720521348581223,-0.00120303105283657745,-0.75562643866122255300,5.0,-0.4,0.7,0,3,7,6,4,2,3
3667,2025-11-08 01:21:30.988+00,"Vivek Ramaswamy is running for Governor of the Great State of Ohio, a place I love and WON BIG, THREE TIMES, in 2016, 2020, and 2024! I know Vivek well, competed against him, and he is something SPECIAL. He is Young, Strong, and Smart! Vivek is also a very good person, who truly loves our Country. As your next Governor, Vivek will fight tirelessly to Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, Ensure LAW AND ORDER, Advance Election Integrity, and Protect our always under siege Second Amendment. Vivek Ramaswamy will be a GREAT Governor of Ohio, and has my Complete and Total Endorsement – HE WILL NEVER LET YOU DOWN!",1779,6962,30971,[],115511452695728702,0.01526294852928950204,-0.01100541819223875970,0.028070140233769348741953,0.015632038624118388539813,0.00455240346008082446,-0.00027985614241628171,-0.00167910346374891023,0.00189841652091082071,-1.09450801288396282000,5.0,0.1,0.3,0,1,7,6,5,0,8
3668,2025-11-08 01:19:17.255+00,"RT @RogerMarshallMDEvery day Democrats drag out this shutdown, they make a stronger case for ending the filibuster.Unless someone can guarantee me they won’t scrap the filibuster when they’re back in power, we should seriously consider doing it now.",0,0,1,[],115511443931476605,0.01450787011347884223,-0.01092443887889760615,0.028086539491867275040645,0.015643570160774083344841,0.00477005460665874328,-0.00031923295379369142,-0.00085004575751389608,0.00146635561389196569,-1.08649838975466365700,5.0,-0.2,0.4,0,3,6,5,4,1,7
3669,2025-11-08 01:11:24.757+00,"Yesterday, it was my Great Honor to host a Summit at the White House with the Presidents of five incredible Countries, Kassym-Jomart Tokayev, of Kazakhstan, Shavkat Mirziyoyev, of Uzbekistan, Emomali Rahmon, of Tajikistan, Sadyr Japarov, of the Kyrgyz Republic, and Serdar Berdimuhamedov, of Turkmenistan. For three decades, my predecessors failed to give these Central Asian Nations the attention that they deserve. Now, the Leaders of this strategic Region, which is located at the crossroads of Europe, Asia, and the Middle East, and is blessed with ABUNDANT Critical Minerals, Hydrocarbons, and Human Talent, have a President of the United States of America who intends to be fully engaged! In commemoration of the 10 year anniversary of the C5+1 platform, we secured Billions of Dollars in Commercial Deals that will support tens of thousands of American jobs in the Aviation, Critical Minerals, Agriculture, Rail, Auto, and Technology sectors. Our Summit was the dawn of a beautiful, new relationship between the United States and Kazakhstan, Uzbekistan, Tajikistan, the Kyrgyz Republic, and Turkmenistan!",780,4286,19638,[],115511412965888296,0.01818479913003172208,-0.01063898204992506492,0.028158045062555199065238,0.015675345477428527789723,0.00305199988901391613,-0.000730140519789895593,0.00095968693224998796,0.00072607892900492510,-1.05825882484586728500,5.0,0.1,0.3,0,1,6,9,7,0,8
3670,2025-11-08 00:46:18.096+00,"It’s time for Republican Senators to stop playing games with the Radical Left Democrats and TERMINATE THE FILIBUSTER, IMMEDIATELY OPEN OUR COUNTRY, AND PASS GREAT COMMON SENSE LEGISLATION!",2759,7766,27744,[],115511314225352462,0.01530018847067137879,-0.00955042551445284668,0.028209406724003779577236,0.015955684845486041306137,0.00644760553001163870,0.000013633626221946618,-0.00279469792334748233,0.00121549153284634660,-0.95049650381036000600,5.0,0.2,0.6,0,3,7,6,5,1,6
3671,2025-11-07 23:49:29.651+00,"The Failing New York Times and its Third Rate Reporters, Lily Kuo and David Pierson, did everything possible to make my very successful meeting with President Xi, of China, look as bad as possible when, in fact, it was a spectacular SUCCESS. The Times totally misrepresented the facts, and didn’t cover the end result whereby China, very intelligently, pulled back their Rare Earths threat, bought Billions of Dollars of Soybeans and other Agricultural products, and agreed to pay substantial Tariffs. President Xi, a friend of mine, did the right thing for his Country, but I did the right thing for MINE. This was a Big Victory for the U.S.A. and, indeed, the World! Also, it was a wonderful outcome for China, and the fact that these two Major Powers left the meeting, as it began, with an excellent relationship, and specific plans for future talks and meetings. For The Failing New York Times to be trying to spin this Great Event negatively, when it was the exact opposite, is a disgrace to Journalism. No wonder they are doing so badly — THEY ARE, AFTER ALL, THE FAKE NEWS!",1511,5901,23261,[],115511090849508843,0.02116343683865535802,-0.01062883669349242982,0.028403079632216029400473,0.016192583082647251233526,-0.00008249057964654117,-0.000393612416638368454929,-0.00118150435351105128,-0.00307380574692068495,-1.05725502052361210900,5.0,0.3,0.6,0,3,8,9,7,1,6
3672,2025-11-07 22:30:33.45+00,"It was so interesting yesterday when our Great Senator from Louisiana, John Kennedy, introduced a Bill in an attempt to withhold Members of Congress from getting paid, and Rand Paul, who never votes for anything, tried to stop it, because he wanted to be paid! In other words, Rand wanted to pay the people who stopped Government from working! What’s going on with Rand?",3306,8367,28077,[],115510780457859130,0.02660405566270188812,-0.01466711572253883293,0.028387347560676881835795,0.016584300692652991103298,-0.00681462100939954424,0.000101142287903756990990,-0.00113162870945213801,-0.00315904588416883118,-1.45600775335636587600,5.0,0.0,0.2,0,3,6,5,3,0,4
3673,2025-11-07 22:01:38.253+00,"It is a total disgrace that the G20 will be held in South Africa. Afrikaners (People who are descended from Dutch settlers, and also French and German immigrants) are being killed and slaughtered, and their land and farms are being illegally confiscated. No U.S. Government Official will attend as long as these Human Rights abuses continue. I look forward to hosting the 2026 G20 in Miami, Florida!",1285,6100,23953,[],115510666739916664,0.02600128430969985746,-0.01520690570441655987,0.028388208683292939597522,0.016854393711892920476414,-0.00347205312151832088,0.000128557427127949756,0.00145138356464929522,-0.00171982641209754169,-1.50918645918777442300,5.0,-0.3,0.6,0,3,7,8,4,1,6
3674,2025-11-07 21:15:31.785+00,"The United States Senate should not leave town until they have a Deal to end the Democrat Shutdown. If they can’t reach a Deal, the Republicans should terminate the Filibuster, IMMEDIATELY, and take care of our Great American Workers!",2606,7800,28723,[],115510485436664476,0.02909382954814564860,-0.01424509036318912551,0.028571370625831595507598,0.016988084472295920953816,0.00079902709275598164,0.000424711938593058949886,-0.00086275076471090508,0.00241796237046664655,-1.41441091277330904900,5.0,-0.3,0.7,0,3,7,6,7,2,5
3675,2025-11-07 20:52:54.337+00,"While Cattle Prices have dropped substantially, the price of Boxed Beef has gone up — Therefore, you know that something is “fishy.” We will get to the bottom of it very quickly. If there is criminality, those people responsible will pay a steep price!",1779,6389,25325,[],115510396474764395,0.02747462148479059562,-0.01622432741468454625,0.028644266884100036772720,0.017219684942535950286979,-0.00707292504322684042,-0.000079670291286933981,-0.00165036271257829295,-0.00166703693726298867,-1.60934219219790859000,5.0,0.0,0.1,0,3,6,2,5,0,4
3676,2025-11-07 20:39:31.383+00,"I have asked the DOJ to immediately begin an investigation into the Meat Packing Companies who are driving up the price of Beef through Illicit Collusion, Price Fixing, and Price Manipulation. We will always protect our American Ranchers, and they are being blamed for what is being done by Majority Foreign Owned Meat Packers, who artificially inflate prices, and jeopardize the security of our Nation’s food supply. Action must be taken immediately to protect Consumers, combat Illegal Monopolies, and ensure these Corporations are not criminally profiting at the expense of the American People. I am asking the DOJ to act expeditiously. Thank you for your attention to this matter!",1847,7122,26036,[],115510343852481018,0.02545579031244945443,-0.01360411317539782022,0.028654411529361714105102,0.017360052397309082858983,-0.00447842791312231297,0.000597290796490902798,0.00150695671921004210,-0.00131850260991071564,-1.35119954276454547400,5.0,0.0,0.1,0,3,7,6,6,0,5
3677,2025-11-07 19:53:39.1+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115510162457236769,1048,4979,17242,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/510/163/086/125/928/original/1a58458dc07bdffb.jpg""]",115510163478695017,0.01901952128093025331,-0.01266758989806305434,0.028636983699872774263024,0.017864118665517684010154,-0.00166846132714595953,0.00033907194675080967048,0.00138101384452575779,0.00504747628607338059,-1.25876937010677018400,5.0,0.3,0.6,0,1,3,5,2,0,7
3680,2025-11-07 16:15:44.716+00,"If Republicans kill the Filibuster, they sail to Victory for many years to come. If they don’t, DISASTER waiting to happen!",3648,7748,26756,[],115509306635941834,-0.01200669402079530904,0.01327488691306378054,0.030006085773623878043205,0.021360431219382975464238,0.01760976506388637569,0.000196009122665290599,0.00886839861914360062,0.01163895923789451709,1.33633894109489286900,5.0,-0.3,0.6,0,4,6,7,5,1,7
3681,2025-11-07 13:43:48.549+00,Just say NO (Nuclear Option!). TERMINATE THE FILIBUSTER!,2797,7951,30187,[],115508709196254115,-0.03088194285364055597,0.01864578014700348849,0.029124269717465839460756,0.025314503719408808270499,-0.00073276940806855093,-0.000002667388703930798,0.00395407585108377661,0.00337959467627476614,1.88206981753383638200,2.0,-0.4,0.7,0,3,7,6,3,1,5
3682,2025-11-07 13:41:24.415+00,"Republicans, Terminate the Filibuster and bring back the American Dream. If you don’t do it, the Dems will, and you’ll never see office again! President DJT",1863,7648,29027,[],115508699750416036,-0.02832842898080737963,0.01849022316642334761,0.029127227484380276118711,0.025274408139983774067696,-0.00824672607686839585,0.00095285499079624112,0.00261565369052309982,-0.00277043672051859496,1.86622258298370021000,5.0,0.2,0.6,0,4,7,6,3,1,7
3683,2025-11-07 13:36:33.808+00,"Nancy Pelosi, the old and broken political hack who Impeached me twice and lost, is finally calling it “quits.” She illegally made a fortune in the Stock Market, ripped off the American Public, and was a disaster for America. I’m glad to see the stench of Nancy Pelosi go!!!",5841,11177,49678,[],115508680705242553,-0.02942194351363868237,0.01815530871884412359,0.029090966294434326666867,0.025314659824465855123410,-0.01014022032169410188,0.000152093951974908920,0.00060379018694859896,-0.00504740675355528215,1.83211182573189242700,5.0,0.1,0.3,0,3,8,7,3,1,5
3684,2025-11-07 02:26:29.616+00,"I am thrilled to announce an incredible Trade and Economic Deal between the United States and Uzbekistan. Over the next three years, Uzbekistan will be purchasing and investing almost $35 Billion Dollars and, in the next 10 years, over $100 Billion Dollars, in key American Sectors, including Critical Minerals, Aviation, Automotive Parts, Infrastructure, Agriculture, Energy &amp; Chemicals, Information Technology, and others. I want to thank Uzbekistan’s Highly Respected President, Shavkat Mirziyoyev. We look forward to a long and productive relationship between our Countries!",2061,5920,28167,[],115506045885898474,-0.01399698161217350252,0.01794801687459396333,0.028711864345845780261353,0.027547645750163572929621,0.01060440267286397141,-0.000388194217750586882,0.00076586458067065842,0.00746030373741718208,1.81100504717475424900,5.0,0.2,0.3,0,1,7,9,8,1,7
3685,2025-11-07 00:02:10.748+00,"I just held a great call between Prime Minister Benjamin Netanyahu, of Israel, and President Kassym-Jomart Tokayev, of Kazakhstan. Kazakhstan is the first Country of my Second Term to join the Abraham Accords, the first of many. This is a major step forward in building bridges across the World. Today, more Nations are lining up to embrace Peace and Prosperity through my Abraham Accords. We will soon announce a Signing Ceremony to make it official, and there are many more Countries trying to join this club of STRENGTH. So much more to come in uniting Countries for Stability and Growth — Real progress, real results. BLESSED ARE THE PEACEMAKERS!",3165,9046,43795,[],115505478418176575,-0.02048322521370180758,0.01722766379619280102,0.027855040454957444324936,0.028380885175318353316263,-0.002556653605717527246,0.0009740352402176577035,-0.00232040937715306506,-0.000078808214889511867828,1.73769158523315311900,5.0,0.3,0.4,0,1,7,9,6,1,7
3686,2025-11-06 21:53:38.99+00,"Joe Lombardo is the strong and very popular Governor of Nevada, a very special place to me in that we had a BIG Presidential Election Win just one year ago, November 5, 2024! As the former Sheriff of Clark County, and brave U.S. Army Veteran, Joe strongly supports our incredible Law Enforcement, Military, and Veterans, and knows the Wisdom and Courage it takes to Promote LAW AND ORDER. As Governor, he is fighting tirelessly to Grow the Economy, Cut Taxes and Regulations, Ensure NO TAX ON TIPS, Advance MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Provide Access to Affordable Health Care, Champion School Choice, Keep our now very Secure Border, SECURE, Stop Migrant Crime, and Defend our always under siege Second Amendment. Joe Lombardo is SMART, STRONG, AND TOUGH, and has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!",1077,4421,20676,[],115504973020459337,-0.02497917129884146306,0.02353991997807433811,0.027782286211098607637640,0.028359856926257012683508,-0.00065119203489720353,-0.001325152206048546426,0.00069054254245190840,0.00163521976521355863,2.38191707697078182600,5.0,0.0,0.1,0,1,6,4,5,0,8
3687,2025-11-06 16:50:21.555+00,"The Democrats will terminate the Filibuster in THE FIRST HOUR, if and when they assume “control” or power. Republicans have what the Democrats want — We should do it, NOW, and have the greatest three years in History!",5158,10007,36525,[],115503780433465879,-0.03509719762458210209,0.00884328055918931485,0.024954313444425973127783,0.029571018311618696193952,0.02885368635184790059,0.00159511263762292890,0.00604868617037121090,0.01477577022743319024,0.88824978827356858100,5.0,-0.3,0.6,0,1,6,7,5,1,7
3688,2025-11-06 14:07:32.675+00,"2025 Thanksgiving dinner under Trump is 25% lower than 2024 Thanksgiving dinner under Biden, according to Walmart. My cost are lower than the Democrats on everything, especially oil and gas! So the Democrats “affordability” issue is DEAD! STOP LYING!!!",6710,9257,39883,[],115503140217634129,0.00059815874401804376,-0.02897794469784392681,0.023475598550332783305218,0.029007976646564614508837,-0.00977848526490797600,-0.001075226568635625791,0.00069461622890401855,-0.00717624420266904732,-2.85621104134841015700,5.0,0.3,0.6,0,3,7,4,5,1,6
3689,2025-11-06 05:34:53.668+00,RT @realDonaldTrumpHappy Anniversary! 🇺🇸,0,0,0,[],115501124397995040,0.01325254863218008757,-0.01009352451978672362,0.024400734258803085729367,0.028452566747859635346966,0.003292785023964319328,0.000193460589549722554,-0.00115825122443908149,-0.000060069651776905762904,-1.00427558563315782900,5.0,0.0,0.1,0,1,2,2,0,0,8
3690,2025-11-05 23:43:17.377+00,RT @realDonaldTrump,0,0,0,[],115499741831070064,0.02601901726608381790,-0.02726433508249758406,0.029140249180705876866021,0.027875255228640888733885,-0.01068238413846044665,-0.000217228798453419503,-0.00108731181141725471,-0.00651608375473475745,-2.68960179968851544900,5.0,0.0,0.1,0,1,0,0,0,0,0
3691,2025-11-05 23:40:58.948+00,HAPPY ANNIVERSARY — MAGA!,2095,6911,32165,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/729/563/443/021/original/e873c496687908da.mp4""]",115499732754537441,0.02662306235033740448,-0.02667681517175590631,0.029150694561125912183612,0.027884536881825465301410,-0.01026072284974721065,-0.000538604311331003434,0.00026150373499107587,-0.00501388673347679799,-2.63241320514968010000,5.0,0.2,0.3,0,1,4,6,2,1,7
3692,2025-11-05 23:38:47.641+00,"In nine short months, we have delivered Historic Results for the American People and, THE BEST IS YET TO COME!",2019,5722,27715,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/719/993/052/493/original/d8ff587f6a1aa017.mp4""]",115499724149347850,0.02624968778813213860,-0.02629868303007175177,0.029151702605285840592807,0.027889659052543399341727,-0.01048375669387933807,-0.000408779747794102620182,0.00089887925863533155,-0.00524702245042837726,-2.59558842914739637700,7.0,0.2,0.3,0,1,4,2,3,1,8
3693,2025-11-05 23:38:04.713+00,"MY FELLOW AMERICANS, OUR MOVEMENT IS FAR FROM OVER—IN FACT, OUR FIGHT HAS ONLY JUST BEGUN!",3433,9051,34429,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/714/843/919/559/original/d4eff78d505543ac.mp4""]",115499721335991086,0.02624968778813213860,-0.02629868303007175177,0.029151702605285840592807,0.027889659052543399341727,-0.01048375669387933807,-0.000408779747794102620182,0.00089887925863533155,-0.00524702245042837726,-2.59558842914739637700,5.0,0.3,0.7,0,3,7,4,2,1,5
3694,2025-11-05 23:36:41.672+00,"Our 2024 Presidential Campaign was HISTORIC and, together, we are Making America Great Again, GREATER THAN EVER BEFORE!",837,4490,21986,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/710/502/462/482/original/1fdcd67df52850e4.mp4""]",115499715894035999,0.02660108330113179767,-0.02575145622226340010,0.029153005531229726124768,0.027883112444379142578690,-0.00945088119978931792,-0.000246209650977609811588,0.00063333586359813853,-0.00453869857224757458,-2.54227153705120630600,5.0,0.2,0.3,0,1,6,7,4,1,8
3697,2025-11-05 23:31:54.812+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115497796099239673Happy Anniversary! 🇺🇸,2420,7010,33841,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/696/140/188/913/original/302c490801dc5144.mp4""]",115499697091735267,0.02680893082703114963,-0.02607196797858334294,0.029155375487375280979894,0.027901769429047527046802,-0.01057474990818757600,0.000876433678928076810604,0.00046870564688788495,-0.00504683688639348758,-2.57350287949424822800,5.0,0.0,0.1,0,1,2,2,0,0,8
3698,2025-11-05 23:31:18.416+00,"REPUBLICANS: BE TOUGH, SMART, AND WIN!",844,3941,16370,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/689/270/380/777/original/cc00cfe588fa8279.mp4""]",115499694708692358,0.02680893082703114963,-0.02607196797858334294,0.029155375487375280979894,0.027901769429047527046802,-0.01057474990818757600,0.000876433678928076810604,0.00046870564688788495,-0.00504683688639348758,-2.57350287949424822800,5.0,0.2,0.3,0,1,5,6,2,0,7
3700,2025-11-05 23:28:49.204+00,END THE FILIBUSTER!,905,4250,16377,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/677/981/937/370/original/9cc8e1f0ca003548.mp4""]",115499684929738733,0.02705975683221057091,-0.02552773601496234712,0.029166567810572318742647,0.027906694760806893887482,-0.01005813297944557892,0.000673959963296328439149,-0.00025741615361395542,-0.00506780837849178375,-2.52046583473921415700,5.0,0.1,0.3,0,3,7,6,4,0,5
3701,2025-11-05 23:22:48.193+00,OBAMACARE IS A TOTAL DISASTER!,988,3696,16082,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/658/876/144/532/original/4528ae0ad08fd877.mp4""]",115499661270945292,0.02711205530284711195,-0.02585013460970595544,0.029173037473537897763179,0.027889083732897844423654,-0.00917791609918842753,0.000074122427533971541741,0.00074704376550849388,-0.00408945129948094649,-2.55188803406173227200,5.0,0.1,0.3,0,3,8,3,4,0,7
3702,2025-11-05 23:14:05.113+00,WARNING: The Nigerian Government better move fast to stop the killing of Christians!,800,4031,16589,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/499/545/878/549/492/original/e2e85032910518d8.mp4""]",115499626990484138,0.02447534623479198356,-0.02303921838949511226,0.029191727950592645192020,0.027860300106818117806231,-0.00462417125779482212,0.000237197089870970596,0.00160987288489182429,-0.00012632689005166587,-2.27758421359053783600,5.0,-0.2,0.4,0,3,7,7,3,1,5
3703,2025-11-05 23:12:53.579+00,"Walmart just announced that Prices for a Thanksgiving Dinner is now down 25% since under Sleepy/Crooked Joe Biden, in 2024. AFFORDABILITY is a Republican Stronghold. Hopefully, Republicans will use this irrefutable fact!",1188,3990,16824,[],115499622304174991,0.02685861299934236040,-0.02250853826334052792,0.029233922690184659488695,0.027867136277234672733950,-0.00216246984347489834,0.0000887067399609966873,0.00196705230762824157,0.00062377709902295164,-2.22571110685684397500,5.0,0.1,0.3,0,3,6,4,5,1,7
