id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before_10m,actual_return_after_10m,actual_return_change_10m,actual_volatility_before_10m,actual_volatility_after_10m,actual_volatility_change_10m,actual_return_before_1h,actual_return_after_1h,actual_return_change_1h,actual_volatility_before_1h,actual_volatility_after_1h,actual_volatility_change_1h,actual_return_before_1d,actual_return_after_1d,actual_return_change_1d,actual_volatility_before_1d,actual_volatility_after_1d,actual_volatility_change_1d,llm_sentiment_score,llm_emotiontype,llm_emotionlevel,llm_economyimpact,llm_regulatoryimpact,llm_attentionintensity,gpt4_return_10m,gpt4_volatility_10m,gpt4_return_1h,gpt4_volatility_1h,gpt4_return_1d,gpt4_volatility_1d
4050,2025-11-27 02:22:56.934+00,GOD BLESS AMERICA!,6694,12716,48317,"[{""id"":""115619229564973517"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/619/229/564/973/517/original/2f860a9ca61c4245.mp4"",""meta"":{""small"":{""size"":""480x270"",""width"":480,""aspect"":1.7777777777777777,""height"":270},""colors"":{""accent"":""#c2bcbb"",""background"":""#0c0f1b"",""foreground"":""#c2bcbb""},""original"":{""width"":1920,""height"":1080,""bitrate"":10861790,""duration"":298.621667,""frame_rate"":""715900/29859""}},""type"":""video"",""blurhash"":""U34U$*s;0KNFM}bHxtjZRjWUWYofaxjsoMbH"",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/115/619/229/564/973/517/original/913c7bb9b158cadb.jpg"",""external_video_id"":""v703uxk"",""preview_remote_url"":null}]",115619278155546502,0.0018473,0.00347291,0.00162561,0.00034045,0.00056762,0.00022718,0.00560181,0.00413499,-0.00146683,0.00051064,0.00081672,0.00030608,0.03716307,-0.00427046,-0.04143353,0.00061311,0.00046693,-0.00014618,5.0,1,3,0,0,1,0.0,0.1,0.0,0.1,0.1,0.2
4074,2025-11-25 23:14:11.402+00,"I am asking all America First Patriots in Tennessee’s 7th Congressional District, who haven’t voted yet, to please GET OUT AND VOTE for MAGA Warrior Matt Van Epps, tomorrow, November 26th, the last day to vote early in person. You can win this Election for Matt! PLEASE VOTE FOR MATT VAN EPPS, who has my Complete and Total Endorsement. Polls close at 12 P.M. NOON in most of TN-07, and every vote counts. IF YOU ARE IN LINE BY 12 P.M., STAY IN LINE, AND THEY MUST LET YOU VOTE! TN-07: Early Voting ends November 26th, and Election Day is December 2nd. GET OUT AND VOTE FOR MATT VAN EPPS — HE WILL NEVER LET YOU DOWN! Find your Early Voting location at:https://swampthevoteusa.com/tennessee/",920,4814,14683,[],115612873614937945,0.00431771,-0.00304157,-0.00735927,0.0008467,0.00054937,-0.00029733,0.01353109,-0.0041183,-0.01764939,0.00084045,0.00050843,-0.00033202,-0.0078662,0.03010427,0.03797047,0.00062452,0.00062153,-0.00000298,5.0,1,7,2,0,3,0.0,0.1,0.0,0.1,0.0,0.1
4075,2025-11-25 22:50:15.263+00,"The Great Governor of Nebraska, Jim Pillen, is doing an incredible job for The Cornhusker State, a place I love, and WON BIG six times, including Primaries, in 2016, 2020, and 2024! A very successful Veterinarian, Businessman, former Nebraska Cornhuskers football player under the LEGENDARY Coach Tom Osborne, and now, as Governor, Jim has a Proven Record of Success! He is working tirelessly to Champion Nebraska Values, Promote our Amazing Farmers and Ranchers, Grow the Economy, Cut Taxes and Regulations, Advance MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Support our Brave Military, Veterans, and Law Enforcement, Safeguard our Elections, and Defend our always under siege Second Amendment. Jim Pillen is a friend, fighter, and WINNER, and has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!",382,2939,11954,[],115612779496430359,-0.00093813,0.00149096,0.00242909,0.00044295,0.00145257,0.00100962,0.00181298,0.00019737,-0.0016156,0.00079985,0.00078918,-0.00001066,-0.01543258,0.0324601,0.04789268,0.00061337,0.00063199,0.00001862,5.0,1,7,4,3,3,0.0,0.1,0.0,0.1,0.0,0.1
4076,2025-11-25 19:38:56.566+00,"It looks like the Indiana Senate Republicans will be coming back in two weeks to take up Redistricting, a very important initiative to balance out the Democrats’ endless “Sue to Blue” and Census rigging strategy that has stolen seats from Republicans, and given them to Democrats who would not have them if they played fairly. Radical Left Democrats have rigged the game for a long time — Remember, until the GREAT Speaker Newt Gingrich, Democrats controlled the House for 40 YEARS in a row, and now, Republicans must fight back for the American People who want and need the Massive Tax and Regulation Cuts, Lower Prices, Strong Borders, Powerful Military, and Safe Cities that Republicans are delivering, and Democrats are fighting against every step of the way. Democrats, if they steal power back, will again give us the Highest Ever Inflation, Sky High Prices, Open Borders, Transgender for Everybody, DEI, and unlimited Violent Crime that they caused and allowed until we came back into Office this year. Republicans must do what is necessary to stop the destruction of our Country by these people who hate America, and are so ungrateful for the opportunities our Nation has given them. Our Country and Democracy is special, and we must do everything we possibly can to defend it from the Far Left infiltrators who want to destroy it. I am glad to hear the Indiana House is stepping up to do the right thing, and I hope the Senate finds the Votes. If they do, I will make sure that all of those people supporting me win their Primaries, and go on to Greatness but, if they don’t, I will partner with the incredibly powerful MAGA Grassroots Republicans to elect STRONG Republicans who are ready to do what is needed to protect our Country and, MAKE AMERICA GREAT AGAIN!",1537,5007,18377,[],115612027228424815,-0.00025866,0.00422922,0.00448787,0.00090044,0.0006992,-0.00020124,-0.01424861,0.01058197,0.02483058,0.00076936,0.0006983,-0.00007106,-0.02909543,0.04103199,0.07012743,0.0006045,0.00063716,0.00003267,5.0,3,8,5,3,6,0.05,0.3,0.1,0.4,0.1,0.6
4077,2025-11-25 19:33:53.985+00,"Over the past week, my team has made tremendous progress with respect to ending the War between Russia and Ukraine (A War that would have NEVER started if I were President!). Last month 25,000 soldiers died. The original 28-Point Peace Plan, which was drafted by the United States, has been fine-tuned, with additional input from both sides, and there are only a few remaining points of disagreement. In the hopes of finalizing this Peace Plan, I have directed my Special Envoy Steve Witkoff to meet with President Putin in Moscow and, at the same time, Secretary of the Army Dan Driscoll will be meeting with the Ukrainians. I will be briefed on all progress made, along with Vice President JD Vance, Secretary of State Marco Rubio, Secretary of War Pete Hegseth, and White House Chief of Staff Susie Wiles. I look forward to hopefully meeting with President Zelenskyy and President Putin soon, but ONLY when the deal to end this War is FINAL or, in its final stages. Thank you for your attention to this very important matter, and let’s all hope that PEACE can be accomplished AS SOON AS POSSIBLE! DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",2547,7073,31485,[],115612007398266637,0.00114489,0.00191471,0.00076982,0.00083608,0.00089675,0.00006068,-0.01443795,0.00993395,0.02437189,0.00075792,0.00069193,-0.00006599,-0.02637978,0.03925509,0.06563487,0.00060538,0.00063763,0.00003225,5.0,1,6,7,6,8,0.1,0.3,0.25,0.4,0.6,0.7
4082,2025-11-24 21:53:46.736+00,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/115590266496554600It was a Great Honor meeting Cristiano Ronaldo, A BIG STAR. My son Barron is such a great fan, and now, so am I!",1052,4115,22661,[],115606895115145727,-0.00064691,0.00142018,0.00206709,0.00045276,0.00050199,0.00004923,-0.00404798,-0.00109017,0.00295781,0.00058635,0.00047496,-0.00011139,0.01054528,-0.01809682,-0.0286421,0.00080219,0.00059965,-0.00020253,5.0,1,4,0,0,2,0.0,0.1,0.0,0.05,0.0,0.1
4084,2025-11-24 17:39:59.431+00,"I just had a very good telephone call with President Xi, of China. We discussed many topics including Ukraine/Russia, Fentanyl, Soybeans and other Farm Products, etc. We have done a good, and very important, deal for our Great Farmers — and it will only get better. Our relationship with China is extremely strong! This call was a follow up to our highly successful meeting in South Korea, three weeks ago. Since then, there has been significant progress on both sides in keeping our agreements current and accurate. Now we can set our sights on the big picture. To that end, President Xi invited me to visit Beijing in April, which I accepted, and I reciprocated where he will be my guest for a State Visit in the U.S. later in the year. We agreed that it is important that we communicate often, which I look forward to doing. Thank you for your attention to this matter! DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",2622,7644,36613,[],115605897178712132,0.00215176,0.00139426,-0.0007575,0.00052457,0.00057919,0.00005461,0.00780949,0.00544143,-0.00236806,0.00082445,0.00079766,-0.00002679,0.01231951,0.0013236,-0.01099591,0.00079031,0.00060408,-0.00018623,5.0,1,4,7,3,6,0.1,0.3,0.15,0.4,0.3,0.6
4085,2025-11-24 12:32:49.57+00,"Republican (of course!) Congressman Tim Burchett was GREAT today on Fox &amp; Friends - a Classic. His take on Marjorie “Traitor” Brown was 100% perfecto!!! Way to go, Tim!!! President DJT",2227,5534,26618,[],115604689359180322,0.00218048,-0.00333889,-0.00551936,0.00039504,0.0004843,0.00008925,0.0006647,0.00314846,0.00248376,0.00060554,0.00069997,0.00009443,-0.00645231,0.01509839,0.0215507,0.00071515,0.00065532,-0.00005984,5.0,3,7,1,0,6,0.0,0.1,0.0,0.1,0.1,0.3
4086,2025-11-24 11:04:33.257+00,"Shedeur Sanders was GREAT. Wins first game, career start, as a pro (for Cleveland). Great Genes. I TOLD YOU SO!",946,3275,19300,[],115604342260009397,0.0019277,-0.00058582,-0.00251352,0.00053659,0.00067515,0.00013856,0.00047653,0.00006617,-0.00041036,0.0005241,0.00058116,0.00005706,0.00277281,0.01369058,0.01091777,0.00071452,0.00066115,-0.00005337,5.0,1,6,0,0,3,0.0,0,0.0,0,0.0,0.1
4087,2025-11-24 10:38:41.755+00,"Despite the massive amount of money being made by the United States of America, Hundreds of Billions of Dollars, as a direct result of Tariffs being charged to other countries, the full benefit of the Tariffs has not yet been calculated in that many of the buyers of goods and products, in order to avoid paying the Tariffs in the short term, “STOCK UP” by purchasing far more inventory than they can use. That heavy inventory purchase is now, however, wearing thin, and soon Tariffs will be paid on everything they apply to, without avoidance, and the amounts payable to the USA will SKYROCKET, over and above the already historic levels of dollars received. These payments will be RECORD SETTING, and put our Nation on a new and unprecedented course. We are already the “hottest” Country anywhere in the World, but this Tariff POWER will bring America National Security and Wealth the likes of which has never been seen before. Those opposing us are serving hostile foreign interests that are not aligned with the success, safety and prosperity of the USA. They couldn’t care less about us. I look so much forward to the United States Supreme Court’s decision on this urgent and time sensitive matter so that we can continue, in an uninterrupted manner to, MAKE AMERICA GREAT AGAIN! Thank you for your attention to this matter! President DJT",3453,9609,41527,[],115604240580797202,0.00121038,0.00165907,0.00044869,0.00070749,0.00051879,-0.0001887,-0.00289571,0.00430032,0.00719603,0.00065031,0.00060383,-0.00004647,-0.00389589,0.01499418,0.01889007,0.00071438,0.0006631,-0.00005128,5.0,1,7,7,8,8,-0.1,0.3,-0.2,0.4,-0.3,0.7
4088,2025-11-24 10:35:16.321+00,"Is it really possible that big progress is being made in Peace Talks between Russia and Ukraine??? Don’t believe it until you see it, but something good just may be happening. GOD BLESS AMERICA!",1322,4904,24865,[],115604227117479754,-0.00169683,0.0030575,0.00475433,0.00059447,0.00049602,-0.00009845,-0.00272085,0.00499736,0.00771822,0.00063423,0.00052403,-0.0001102,-0.00462885,0.0174151,0.02204395,0.00071408,0.00066359,-0.00005048,5.0,5,6,7,3,6,0.1,0.3,0.2,0.4,0.3,0.6
4089,2025-11-24 10:30:14.447+00,"Why did the New York Football Giants (NFL) not kick that Field Goal??? Who would have done such a thing? It was CRAZY! I got to watch the end of the game and thought, when they went for the touchdown instead of the 3, “That’s Weird!!!”",1495,3290,17043,[],115604207333809204,-0.00218344,0.00106659,0.00325002,0.00033976,0.00066533,0.00032557,-0.00179043,0.00423853,0.00602896,0.00069657,0.00056263,-0.00013395,-0.00403102,0.01583354,0.01986456,0.00071291,0.00066392,-0.00004899,5.0,5,6,0,0,2,0.0,0,0.0,0,0.0,0.1
4109,2025-11-24 00:31:40.005+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115601852663567540,453,4372,14282,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/601/853/315/805/573/original/9c8c7c2b4f425c68.png""]",115601853645076008,0.00490002,0.0054575,0.00055748,0.00150478,0.00091164,-0.00059315,-0.00556522,0.0026091,0.00817432,0.00082581,0.00094621,0.0001204,0.01590782,0.01692405,0.00101623,0.00062501,0.00076896,0.00014395,5.0,1,2,1,0,0,0.0,0,0.0,0,0.3,0.6
4117,2025-11-23 22:55:49.615+00,"The Republican Party has never been so UNITED AS IT iS RIGHT NOW! Other than Rand Paul, Rand Paul Jr.(Massie!), Marjorie “Traitor” Brown, and a couple of other “lowlifes,” and other than the fact that many want the Election threatening Filibuster TERMINATED  (the Dems will do it in the first minute of their first chance!), and some don’t, there is great spirit and cohesion - Plus, the Republican Party is MUCH BIGGER than it was when I announced in 2015 or, ever was before - Many Millions More Members! We now have the Strongest Border EVER, Biggest Tax Cuts, the Best Economy, Highest Stock Market in USA History, and sooo much more. BUT, THE BEST IS YET TO COME! VOTE REPUBLICAN!!!",2098,4769,17710,[],115601476787319590,0.00140109,-0.00456338,-0.00596448,0.00052196,0.00104569,0.00052373,0.0001789,-0.01299959,-0.01317848,0.0006826,0.00086644,0.00018385,0.03289105,0.00797961,-0.02491143,0.00060317,0.00079616,0.00019299,5.0,1,7,5,3,6,0.1,0.3,0.15,0.25,0.1,0.3
4118,2025-11-23 21:58:50.483+00,"If this would also allow the Radical Left Networks to “enlarge,” I would not be happy. ABC &amp; NBC, in particular, are a disaster - A VIRTUAL ARM OF THE DEMOCRAT PARTY. They should be viewed as an illegal campaign to the Radical Left. NO EXPANSION OF THE FAKE NEWS NETWORKS. If anything, make them SMALLER! President DJThttps://www.newsmax.com/newsmax-tv/newsmax-ruddy-fcc/2025/11/19/id/1235187/",1246,3973,14094,[],115601252711182007,0.00304409,-0.00219441,-0.00523851,0.00025557,0.00078507,0.0005295,0.0054808,0.00025806,-0.00522274,0.00047503,0.00071305,0.00023802,0.04160387,0.00958958,-0.03201429,0.00060198,0.0008023,0.00020032,5.0,3,7,2,3,7,0.0,0.1,0.0,0.05,0.1,0.3
4122,2025-11-23 20:20:40.602+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115600865761558583,963,4191,13080,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/600/866/465/882/923/original/59d800ec800f30cc.png""]",115600866711887448,0.00209616,0.00125732,-0.00083883,0.00069905,0.00067171,-0.00002734,0.00194981,-0.00186119,-0.003811,0.0006735,0.00056147,-0.00011203,0.03280518,0.01451316,-0.01829202,0.00059919,0.00079752,0.00019833,5.0,1,0,0,0,0,0.0,0,0.0,0,0.3,0.6
4126,2025-11-23 20:10:23.779+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115600825056495188,840,4386,13853,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/600/825/783/915/099/original/4ba23c14b6c88588.png""]",115600826280908004,-0.00081265,0.00209616,0.00290881,0.00087351,0.00069905,-0.00017446,0.00118817,-0.0000946,-0.00128276,0.00066567,0.00059202,-0.00007365,0.03067218,0.01456394,-0.01610824,0.00059711,0.00079691,0.0001998,5.0,3,7,4,0,0,0.0,0,0.0,0,0.3,0.6
4129,2025-11-23 17:22:56.313+00,We must focus all of our energy and might on ELECTION FRAUD!!,2297,5703,16867,[],115600167812342707,-0.0009639,0.00130316,0.00226706,0.00074463,0.00066997,-0.00007467,-0.00422416,0.00371016,0.00793433,0.00079862,0.00067784,-0.00012078,0.0246257,0.00699163,-0.01763407,0.00057108,0.00078931,0.00021824,2.0,3,7,3,3,8,-0.2,0.6,-0.3,0.7,-0.3,0.7
4130,2025-11-23 14:21:40.153+00,"FREE TINA PETERS, WHO SITS IN A COLORADO PRISON, DYING &amp; OLD, FOR ATTEMPTING TO EXPOSE VOTER FRAUD IN THE RIGGED 2O20 PRESIDENTIAL ELECTION!!!",4179,10548,31103,[],115599455037289127,-0.00188091,0.00095288,0.00283379,0.0005721,0.00039683,-0.00017527,0.0019411,0.00133353,-0.00060756,0.00062997,0.00063819,0.00000822,0.0254538,-0.00811121,-0.033565,0.00056092,0.00071604,0.00015512,5.0,3,8,1,3,6,0.05,0.3,0.1,0.4,-0.3,0.6
4131,2025-11-23 14:14:54.688+00,"The War between Russia and Ukraine is a violent and terrible one that, with strong and proper U.S. and Ukrainian LEADERSHIP, would have NEVER HAPPENED. It began long before I took office for a Second Term, during the Sleepy Joe Biden Administration, and has only gotten worse. If the 2020 Presidential Election was not RIGGED &amp; STOLEN, the only thing the Radical Left Democrats are good at doing, there would be no Ukraine/Russia War, as there wasn’t, not even a mention, during my first Term in Office. Putin would never have attacked! It was only when he saw Sleepy Joe in action that he said, “Now is my chance!” The rest is history, and so it continues. I INHERITED A WAR THAT SHOULD HAVE NEVER HAPPENED, A WAR THAT IS A LOSER FOR EVERYONE, ESPECIALLY THE MILLIONS OF PEOPLE THAT HAVE SO NEEDLESSLY DIED. UKRAINE “LEADERSHIP” HAS EXPRESSED ZERO GRATITUDE FOR OUR EFFORTS, AND EUROPE CONTINUES TO BUY OIL FROM RUSSIA. THE USA CONTINUES TO SELL MASSIVE $AMOUNTS OF WEAPONS TO NATO, FOR DISTRIBUTION TO UKRAINE (CROOKED JOE GAVE EVERYTHING, FREE, FREE, FREE, INCLUDING “BIG” MONEY!). GOD BLESS ALL THE LIVES THAT HAVE BEEN LOST IN THE HUMAN CATASTROPHE! President DJT",2829,5094,19110,[],115599428464496784,-0.00379918,-0.00084437,0.00295481,0.00065932,0.00059793,-0.00006139,0.00531454,-0.00118199,-0.00649654,0.00063852,0.00066239,0.00002387,0.02753219,-0.00864556,-0.03617775,0.000563,0.00071643,0.00015343,5.0,3,8,7,3,8,-0.2,0.6,-0.3,0.5,-0.3,0.7
4132,2025-11-23 04:27:03.382+00,"MANY GREAT LEGAL SCHOLARS AGREE THAT THE DEMOCRAT TRAITORS THAT TOLD THE MILITARY TO DISOBEY MY ORDERS, AS PRESIDENT, HAVE COMMITTED A CRIME OF SERIOUS PROPORTION!",6103,9942,36531,[],115597116924552201,0.00097433,-0.0009163,-0.00189063,0.0009672,0.00079794,-0.00016927,0.0076485,-0.00411415,-0.01176264,0.00059164,0.00054041,-0.00005123,0.02941947,0.00016963,-0.02924984,0.00060207,0.00066647,0.0000644,5.0,3,8,4,3,8,-0.3,0.7,-0.2,0.5,-0.4,0.7
4133,2025-11-23 04:17:07.086+00,"THE TRAITORS THAT TOLD THE MILITARY TO DISOBEY MY ORDERS SHOULD BE IN JAIL RIGHT NOW, NOT ROAMING THE FAKE NEWS NETWORKS TRYING TO EXPLAIN THAT WHAT THEY SAID WAS OK. IT WASN’T, AND NEVER WILL BE! IT WAS SEDITION AT THE HIGHEST LEVEL, AND SEDITION IS A MAJOR CRIME. THERE CAN BE NO OTHER INTERPRETATION OF WHAT THEY SAID!",5092,10538,35877,[],115597077845312894,0.00297715,0.00097433,-0.00200282,0.00057494,0.0009672,0.00039226,0.00736913,-0.00147641,-0.00884554,0.00053925,0.00063537,0.00009612,0.02977577,0.00342472,-0.02635106,0.00060767,0.00066698,0.00005931,5.0,3,9,4,3,8,-0.3,0.6,-0.2,0.5,-0.4,0.7
4136,2025-11-23 02:01:23.727+00,"We are taking in TRILLIONS of Dollars in Tariffs and Investment Dollars from foreign lands because of Tariffs. I have stopped 5 of the eight WARS directly because of the threat of Tariffs if they don’t stop fighting or, better yet, if they start. There is almost no Inflation, and the worst in USA History under Sleepy Joe Biden. The Stock Market just hit an ALL-TIME HIGH for the 48th time in 9 months. To Leonard Leo, Koch, and all of the Countries and Slimeballs that have ripped off the United States of America for years through the use of their own Tariffs, we don’t have a Court System that’s going to let you destroy our Country any longer. This is the richest, strongest, and most respected the USA has ever been. November 5th, and Tariffs, are the reasons why. Thank you for your attention to this matter! President DJT",2311,6039,23714,[],115596544162295527,0.00050911,-0.00037272,-0.00088183,0.00112174,0.00090319,-0.00021855,0.00996944,0.00183534,-0.00813411,0.00065964,0.0007485,0.00008886,0.00796843,0.01739043,0.009422,0.00060735,0.00064865,0.0000413,5.0,3,7,8,8,9,-0.2,0.6,-0.3,0.5,0.3,0.6
4137,2025-11-23 01:28:33.774+00,"BBC has questions to answer over edited Trump speech, MPs say: https://www.bbc.com/news/articles/ckgzkyk7knzo",873,4070,16289,[],115596415059652997,0.00026681,0.00217942,0.00191261,0.00064257,0.00050232,-0.00014025,0.00413483,0.00698514,0.00285031,0.00056547,0.00080175,0.00023628,0.00700471,0.01560884,0.00860413,0.00060997,0.00064155,0.00003158,5.0,5,3,2,1,4,0.0,0.2,0.0,0.3,-0.2,0.4
4139,2025-11-22 22:52:47.741+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115595800637998041,1455,7084,24771,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/595/802/390/855/073/original/7f59091a26c8fb54.png""]",115595802557799344,0.00264911,0.00112182,-0.00152729,0.00076264,0.00053275,-0.00022989,0.00666898,-0.00298593,-0.00965491,0.00054636,0.00064548,0.00009912,0.00676945,0.03317077,0.02640132,0.00062728,0.00060355,-0.00002373,5.0,1,0,0,0,0,0.0,0,0.0,0,0.3,0.6
4141,2025-11-22 22:50:59.309+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115595794541559331,765,5508,17490,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/595/795/244/654/726/original/57fdb5696b91654f.png""]",115595795451504255,0.00153825,0.00337469,0.00183644,0.00028502,0.00100451,0.00071949,0.00563046,-0.00029722,-0.00592768,0.00047323,0.00072571,0.00025248,0.00228781,0.03528454,0.03299673,0.00062602,0.00060699,-0.00001903,5.0,1,0,0,0,0,0.0,0,0.0,0,0.3,0.6
4143,2025-11-22 22:50:26.608+00,RT: https://truthsocial.com/users/realDonaldTrump/statuses/115595792158647587,627,4633,14723,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/595/793/141/382/587/original/66b1fcee9d5fea15.png""]",115595793308641663,0.00153825,0.00337469,0.00183644,0.00028502,0.00100451,0.00071949,0.00563046,-0.00029722,-0.00592768,0.00047323,0.00072571,0.00025248,0.00228781,0.03528454,0.03299673,0.00062602,0.00060699,-0.00001903,5.0,1,0,0,0,0,0.0,0,0.0,0,0.2,0.6
4145,2025-11-22 22:48:36.102+00,"RT @rapidresponse47@StephenM: ""It is insurrection—plainly, directly, without question... It’s a general call for rebellion from the CIA and the armed services of the United States, by Democrat lawmakers... it shows what a dangerous moment we're in.""",0,0,1,[],115595786066506817,0.00117027,0.00390508,0.00273481,0.00035596,0.0011487,0.00079275,0.0049329,0.00003549,-0.00489741,0.00048387,0.00078155,0.00029768,0.00279881,0.03436251,0.0315637,0.00062665,0.00060886,-0.00001778,2.0,4,8,6,3,8,-0.3,0.7,-0.4,0.6,-0.4,0.7
4147,2025-11-22 22:43:27.605+00,"Thank you to Greg Kelly, of Newsmax, for this wonderful piece on sedition — A MUST WATCH!",847,4924,14297,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/595/741/481/319/665/original/e5d20a39e67bbe6d.mp4""]",115595765848682100,0.00149496,0.00507626,0.0035813,0.0003915,0.00104694,0.00065544,0.00425341,0.00039035,-0.00386306,0.00048932,0.0007828,0.00029348,0.00218019,0.03552948,0.03334929,0.00063543,0.00060859,-0.00002684,5.0,5,4,2,1,2,-0.1,0.3,-0.15,0.4,-0.3,0.6
4162,2025-11-22 20:38:28.532+00,"Massive crime and rioting in the Chicago Loop area. Multiple Police Officers attacked and badly injured. 300 people rioting, 6 victims shot, one critical and one DEAD. In the meantime, Governor Pritzker and the Low IQ Mayor of Chicago are refusing Federal Government help for a situation that could be quickly remedied. The people are chanting, BRING IN TRUMP!!!",1952,5693,18296,[],115595274389789024,-0.00192135,-0.00216445,-0.0002431,0.00050144,0.00044977,-0.00005168,-0.00003901,-0.00335459,-0.00331558,0.00045248,0.00049896,0.00004648,0.00493798,0.03483666,0.02989868,0.00068713,0.00060039,-0.00008674,5.0,3,8,4,3,8,0.1,0.6,0.15,0.7,-0.3,0.7
4163,2025-11-22 12:01:08.505+00,"I HAVE JUST GOTTEN THE HIGHEST POLL NUMBERS OF MY “POLITICAL CAREER.” While my great work on the Economy has not yet been fully appreciated, it will be! Things are really Rockin’. Stopping WARS and Foreign Relations seems to be a strong suit. Also great, The Border and Stopping Crime. I predict that the Economy, with the already HIGHEST STOCK MARKET, EVER, and prices coming sharply down from the Biden disaster, will soon be at the top of the list. MAKE AMERICA GREAT AGAIN!",6360,7225,30686,[],115593240147764609,-0.00144126,-0.00430966,-0.0028684,0.00066744,0.00059266,-0.00007478,0.00455629,-0.00331863,-0.00787492,0.0007024,0.00061517,-0.00008722,0.02199024,0.02620633,0.00421609,0.00114831,0.00056611,-0.0005822,5.0,1,7,6,3,6,0.1,0.3,0.05,0.2,0.3,0.6
4164,2025-11-22 11:45:43.414+00,"Marjorie “Traitor” Brown, because of PLUMMETING Poll Numbers, and not wanting to face a Primary Challenger with a strong Trump Endorsement (where she would have no chance of winning!), has decided to call it “quits.” Her relationship with the WORST Republican Congressman in decades, Tom Massie of Kentucky, also known as Rand Paul Jr. because he votes against the Republican Party (and really good legislation!), did not help her. For some reason, primarily that I refused to return her never ending barrage of phone calls, Marjorie went BAD. Nevertheless, I will always appreciate  Marjorie, and thank her for her service to our Country! President DJT",7122,7737,35000,[],115593179521083607,0.00004236,-0.00118938,-0.00123173,0.00042273,0.00052425,0.00010152,0.00670813,-0.00647286,-0.01318099,0.00069866,0.00056813,-0.00013053,0.02210652,0.02388055,0.00177403,0.00114997,0.0005648,-0.00058517,5.0,3,7,2,0,6,0.0,0.1,0.0,0.05,0.1,0.3
4165,2025-11-22 01:37:14.337+00,"Minnesota, under Governor Waltz, is a hub of fraudulent money laundering activity. I am, as President of the United States, hereby terminating, effective immediately, the Temporary Protected Status (TPS Program) for Somalis in Minnesota. Somali gangs are terrorizing the people of that great State, and BILLIONS of Dollars are missing. Send them back to where they came from. It’s OVER! President DJT",6692,13347,44580,[],115590786862216464,0.00242651,-0.00030292,-0.00272943,0.00133208,0.00079793,-0.00053415,-0.00248597,-0.007569,-0.00508303,0.00088571,0.00063387,-0.00025184,-0.02273534,0.00622627,0.02896161,0.0013957,0.00060195,-0.00079375,0.0,3,8,5,10,9,-0.2,0.6,-0.3,0.7,-0.4,0.7
4166,2025-11-21 23:54:29.892+00,"It was a Great Honor meeting Zohran Mamdani, the new Mayor of New York City!",5462,3591,14385,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/590/382/010/040/048/original/6ba9fd1e47ea7541.jpg""]",115590382865392804,-0.00160957,0.00232964,0.0039392,0.0009082,0.00048817,-0.00042003,0.00788619,-0.00561209,-0.01349829,0.00080159,0.00084977,0.00004818,-0.01929389,-0.00461931,0.01467458,0.00140333,0.00062284,-0.0007805,5.0,1,4,2,0,2,0.0,0.1,0.0,0.1,0.0,0.1
4169,2025-11-21 18:52:55.405+00,THE AMERICAN DREAM…,2985,6316,21792,"[""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/589/194/889/450/221/original/783f3f75cb95426f.mp4""]",115589197031379339,0.00453357,-0.00200505,-0.00653863,0.00184135,0.00096377,-0.00087758,-0.00346256,-0.0056433,-0.00218074,0.00154947,0.00100056,-0.00054892,-0.02063637,-0.00107611,0.01956026,0.00139332,0.00074702,-0.0006463,5.0,1,3,1,0,1,0.0,0.1,0.0,0.1,0.2,0.3
